schemaVersion,recordType,source_name,source_url,entityName,employeeCount,collectedAt
1.0,STARTUP,Official Company Website,https://deepmind.google,DeepMind,,2026-09-03T16:43:03.761965+00:00
1.0,STARTUP,Official Company Website,https://www.together.ai,Together AI,,2026-09-03T16:43:03.761992+00:00
1.0,STARTUP,Official Company Website,https://www.glean.com,Glean,,2026-09-03T16:43:03.762019+00:00
1.0,STARTUP,Official Company Website,https://www.adept.ai,Adept,,2026-09-03T16:43:03.762051+00:00
1.0,STARTUP,Official Company Website,https://character.ai,Character AI,,2026-09-03T16:43:03.762081+00:00
1.0,STARTUP,Official Company Website,https://pika.art,Pika Labs,,2026-09-03T16:43:03.762109+00:00
1.0,STARTUP,Official Company Website,https://replit.com,Replit,,2026-09-03T16:43:03.762136+00:00
1.0,STARTUP,Official Company Website,https://wandb.ai,Weights & Biases,,2026-09-03T16:43:03.762168+00:00
1.0,STARTUP,Official Company Website,https://openai.com,OpenAI,,2026-09-03T16:43:03.762196+00:00
1.0,STARTUP,Official Company Website,https://www.anthropic.com,Anthropic,,2026-09-03T16:43:03.762224+00:00
1.0,STARTUP,Official Company Website,https://www.perplexity.ai,Perplexity,,2026-09-03T16:43:03.762251+00:00
1.0,STARTUP,Official Company Website,https://cohere.com,Cohere,,2026-09-03T16:43:03.762278+00:00
1.0,STARTUP,Official Company Website,https://mistral.ai,Mistral AI,,2026-09-03T16:43:03.762305+00:00
1.0,STARTUP,Official Company Website,https://huggingface.co,Hugging Face,,2026-09-03T16:43:03.762332+00:00
1.0,STARTUP,Official Company Website,https://stability.ai,Stability AI,,2026-09-03T16:43:03.762359+00:00
1.0,STARTUP,Official Company Website,https://www.midjourney.com,Midjourney,,2026-09-03T16:43:03.762386+00:00
1.0,STARTUP,Official Company Website,https://runwayml.com,Runway,,2026-09-03T16:43:03.762412+00:00
1.0,STARTUP,Official Company Website,https://elevenlabs.io,ElevenLabs,,2026-09-03T16:43:03.762440+00:00
1.0,STARTUP,Official Company Website,https://scale.com,Scale AI,,2026-09-03T16:43:03.762467+00:00
1.0,STARTUP,Official Company Website,https://x.ai,xAI,,2026-09-03T16:43:03.762494+00:00
1.0,STARTUP,Official Company Website,https://deepmind.google,DeepMind,,2026-09-03T16:43:03.762521+00:00
1.0,STARTUP,Official Company Website,https://www.together.ai,Together AI,,2026-09-03T16:43:03.762548+00:00
1.0,STARTUP,Official Company Website,https://www.glean.com,Glean,,2026-09-03T16:43:03.762579+00:00
1.0,STARTUP,Official Company Website,https://www.adept.ai,Adept,,2026-09-03T16:43:03.762607+00:00
1.0,STARTUP,Official Company Website,https://character.ai,Character AI,,2026-09-03T16:43:03.762635+00:00
1.0,STARTUP,Official Company Website,https://pika.art,Pika Labs,,2026-09-03T16:43:03.762663+00:00
1.0,STARTUP,Official Company Website,https://replit.com,Replit,,2026-09-03T16:43:03.762691+00:00
1.0,STARTUP,Official Company Website,https://wandb.ai,Weights & Biases,,2026-09-03T16:43:03.762718+00:00
1.0,STARTUP,Official Company Website,https://openai.com,OpenAI,,2026-09-03T16:43:03.762745+00:00
1.0,STARTUP,Official Company Website,https://www.anthropic.com,Anthropic,,2026-09-03T16:43:03.762772+00:00
1.0,STARTUP,Official Company Website,https://www.perplexity.ai,Perplexity,,2026-09-03T16:43:03.762799+00:00
1.0,STARTUP,Official Company Website,https://cohere.com,Cohere,,2026-09-03T16:43:03.762826+00:00
1.0,STARTUP,Official Company Website,https://mistral.ai,Mistral AI,,2026-09-03T16:43:03.762856+00:00
1.0,STARTUP,Official Company Website,https://huggingface.co,Hugging Face,,2026-09-03T16:43:03.762887+00:00
1.0,STARTUP,Official Company Website,https://stability.ai,Stability AI,,2026-09-03T16:43:03.762914+00:00
1.0,STARTUP,Official Company Website,https://www.midjourney.com,Midjourney,,2026-09-03T16:43:03.762941+00:00
1.0,STARTUP,Official Company Website,https://runwayml.com,Runway,,2026-09-03T16:43:03.762967+00:00
1.0,STARTUP,Official Company Website,https://elevenlabs.io,ElevenLabs,,2026-09-03T16:43:03.762994+00:00
1.0,STARTUP,Official Company Website,https://scale.com,Scale AI,,2026-09-03T16:43:03.763021+00:00
1.0,STARTUP,Official Company Website,https://x.ai,xAI,,2026-09-03T16:43:03.763047+00:00
1.0,STARTUP,Official Company Website,https://deepmind.google,DeepMind,,2026-09-03T16:43:03.763074+00:00
1.0,STARTUP,Official Company Website,https://www.together.ai,Together AI,,2026-09-03T16:43:03.763101+00:00
1.0,STARTUP,Official Company Website,https://www.glean.com,Glean,,2026-09-03T16:43:03.763132+00:00
1.0,STARTUP,Official Company Website,https://www.adept.ai,Adept,,2026-09-03T16:43:03.763165+00:00
1.0,STARTUP,Official Company Website,https://character.ai,Character AI,,2026-09-03T16:43:03.763193+00:00
1.0,STARTUP,Official Company Website,https://pika.art,Pika Labs,,2026-09-03T16:43:03.763224+00:00
1.0,STARTUP,Official Company Website,https://replit.com,Replit,,2026-09-03T16:43:03.763251+00:00
1.0,STARTUP,Official Company Website,https://wandb.ai,Weights & Biases,,2026-09-03T16:43:03.763278+00:00
1.0,STARTUP,Official Company Website,https://openai.com,OpenAI,,2026-09-03T16:43:03.763304+00:00
1.0,STARTUP,Official Company Website,https://www.anthropic.com,Anthropic,,2026-09-03T16:43:03.763331+00:00
1.0,STARTUP,Official Company Website,https://www.perplexity.ai,Perplexity,,2026-09-03T16:43:03.763358+00:00
1.0,STARTUP,Official Company Website,https://cohere.com,Cohere,,2026-09-03T16:43:03.763384+00:00
1.0,STARTUP,Official Company Website,https://mistral.ai,Mistral AI,,2026-09-03T16:43:03.763410+00:00
1.0,STARTUP,Official Company Website,https://huggingface.co,Hugging Face,,2026-09-03T16:43:03.763437+00:00
1.0,STARTUP,Official Company Website,https://stability.ai,Stability AI,,2026-09-03T16:43:03.763463+00:00
1.0,STARTUP,Official Company Website,https://www.midjourney.com,Midjourney,,2026-09-03T16:43:03.763490+00:00
1.0,STARTUP,Official Company Website,https://runwayml.com,Runway,,2026-09-03T16:43:03.763516+00:00
1.0,STARTUP,Official Company Website,https://elevenlabs.io,ElevenLabs,,2026-09-03T16:43:03.763543+00:00
1.0,STARTUP,Official Company Website,https://scale.com,Scale AI,,2026-09-03T16:43:03.763569+00:00
1.0,STARTUP,Official Company Website,https://x.ai,xAI,,2026-09-03T16:43:03.763596+00:00
1.0,STARTUP,Official Company Website,https://deepmind.google,DeepMind,,2026-09-03T16:43:03.763623+00:00
1.0,STARTUP,Official Company Website,https://www.together.ai,Together AI,,2026-09-03T16:43:03.763655+00:00
1.0,STARTUP,Official Company Website,https://www.glean.com,Glean,,2026-09-03T16:43:03.763684+00:00
1.0,STARTUP,Official Company Website,https://www.adept.ai,Adept,,2026-09-03T16:43:03.763711+00:00
1.0,STARTUP,Official Company Website,https://character.ai,Character AI,,2026-09-03T16:43:03.763737+00:00
1.0,STARTUP,Official Company Website,https://pika.art,Pika Labs,,2026-09-03T16:43:03.763764+00:00
1.0,STARTUP,Official Company Website,https://replit.com,Replit,,2026-09-03T16:43:03.763791+00:00
1.0,STARTUP,Official Company Website,https://wandb.ai,Weights & Biases,,2026-09-03T16:43:03.763817+00:00
1.0,STARTUP,Official Company Website,https://openai.com,OpenAI,,2026-09-03T16:43:03.763847+00:00
1.0,STARTUP,Official Company Website,https://www.anthropic.com,Anthropic,,2026-09-03T16:43:03.763875+00:00
1.0,STARTUP,Official Company Website,https://www.perplexity.ai,Perplexity,,2026-09-03T16:43:03.763902+00:00
1.0,STARTUP,Official Company Website,https://cohere.com,Cohere,,2026-09-03T16:43:03.763929+00:00
1.0,STARTUP,Official Company Website,https://mistral.ai,Mistral AI,,2026-09-03T16:43:03.764347+00:00
1.0,STARTUP,Official Company Website,https://huggingface.co,Hugging Face,,2026-09-03T16:43:03.764382+00:00
1.0,STARTUP,Official Company Website,https://stability.ai,Stability AI,,2026-09-03T16:43:03.764416+00:00
1.0,STARTUP,Official Company Website,https://www.midjourney.com,Midjourney,,2026-09-03T16:43:03.764445+00:00
1.0,STARTUP,Official Company Website,https://runwayml.com,Runway,,2026-09-03T16:43:03.764473+00:00
1.0,STARTUP,Official Company Website,https://elevenlabs.io,ElevenLabs,,2026-09-03T16:43:03.764502+00:00
1.0,STARTUP,Official Company Website,https://scale.com,Scale AI,,2026-09-03T16:43:03.764529+00:00
1.0,STARTUP,Official Company Website,https://x.ai,xAI,,2026-09-03T16:43:03.764556+00:00
1.0,STARTUP,Official Company Website,https://deepmind.google,DeepMind,,2026-09-03T16:43:03.764583+00:00
1.0,STARTUP,Official Company Website,https://www.together.ai,Together AI,,2026-09-03T16:43:03.764614+00:00
1.0,STARTUP,Official Company Website,https://www.glean.com,Glean,,2026-09-03T16:43:03.764642+00:00
1.0,STARTUP,Official Company Website,https://www.adept.ai,Adept,,2026-09-03T16:43:03.764669+00:00
1.0,STARTUP,Official Company Website,https://character.ai,Character AI,,2026-09-03T16:43:03.764696+00:00
1.0,STARTUP,Official Company Website,https://pika.art,Pika Labs,,2026-09-03T16:43:03.764723+00:00
1.0,STARTUP,Official Company Website,https://replit.com,Replit,,2026-09-03T16:43:03.764749+00:00
1.0,STARTUP,Official Company Website,https://wandb.ai,Weights & Biases,,2026-09-03T16:43:03.764775+00:00
1.0,STARTUP,Official Company Website,https://openai.com,OpenAI,,2026-09-03T16:43:03.764803+00:00
1.0,STARTUP,Official Company Website,https://www.anthropic.com,Anthropic,,2026-09-03T16:43:03.764831+00:00
1.0,STARTUP,Official Company Website,https://www.perplexity.ai,Perplexity,,2026-09-03T16:43:03.764862+00:00
1.0,STARTUP,Official Company Website,https://cohere.com,Cohere,,2026-09-03T16:43:03.764890+00:00
1.0,STARTUP,Official Company Website,https://mistral.ai,Mistral AI,,2026-09-03T16:43:03.764917+00:00
1.0,STARTUP,Official Company Website,https://huggingface.co,Hugging Face,,2026-09-03T16:43:03.764944+00:00
1.0,STARTUP,Official Company Website,https://stability.ai,Stability AI,,2026-09-03T16:43:03.764975+00:00
1.0,STARTUP,Official Company Website,https://www.midjourney.com,Midjourney,,2026-09-03T16:43:03.765004+00:00
1.0,STARTUP,Official Company Website,https://runwayml.com,Runway,,2026-09-03T16:43:03.765031+00:00
1.0,STARTUP,Official Company Website,https://elevenlabs.io,ElevenLabs,,2026-09-03T16:43:03.765061+00:00
1.0,STARTUP,Official Company Website,https://scale.com,Scale AI,,2026-09-03T16:43:03.765088+00:00
1.0,STARTUP,Official Company Website,https://x.ai,xAI,,2026-09-03T16:43:03.765115+00:00
1.0,STARTUP,Official Company Website,https://deepmind.google,DeepMind,,2026-09-03T16:43:03.765146+00:00
1.0,STARTUP,Official Company Website,https://www.together.ai,Together AI,,2026-09-03T16:43:03.765174+00:00
1.0,STARTUP,Official Company Website,https://www.glean.com,Glean,,2026-09-03T16:43:03.765201+00:00
1.0,STARTUP,Official Company Website,https://www.adept.ai,Adept,,2026-09-03T16:43:03.765227+00:00
1.0,STARTUP,Official Company Website,https://character.ai,Character AI,,2026-09-03T16:43:03.765254+00:00
1.0,STARTUP,Official Company Website,https://pika.art,Pika Labs,,2026-09-03T16:43:03.765281+00:00
1.0,STARTUP,Official Company Website,https://replit.com,Replit,,2026-09-03T16:43:03.765307+00:00
1.0,STARTUP,Official Company Website,https://wandb.ai,Weights & Biases,,2026-09-03T16:43:03.765334+00:00
1.0,STARTUP,Official Company Website,https://openai.com,OpenAI,,2026-09-03T16:43:03.765364+00:00
1.0,STARTUP,Official Company Website,https://www.anthropic.com,Anthropic,,2026-09-03T16:43:03.765392+00:00
1.0,STARTUP,Official Company Website,https://www.perplexity.ai,Perplexity,,2026-09-03T16:43:03.765419+00:00
1.0,STARTUP,Official Company Website,https://cohere.com,Cohere,,2026-09-03T16:43:03.765445+00:00
1.0,STARTUP,Official Company Website,https://mistral.ai,Mistral AI,,2026-09-03T16:43:03.765472+00:00
1.0,STARTUP,Official Company Website,https://huggingface.co,Hugging Face,,2026-09-03T16:43:03.765498+00:00
1.0,STARTUP,Official Company Website,https://stability.ai,Stability AI,,2026-09-03T16:43:03.765525+00:00
1.0,STARTUP,Official Company Website,https://www.midjourney.com,Midjourney,,2026-09-03T16:43:03.765551+00:00
1.0,STARTUP,Official Company Website,https://runwayml.com,Runway,,2026-09-03T16:43:03.765578+00:00
1.0,STARTUP,Official Company Website,https://elevenlabs.io,ElevenLabs,,2026-09-03T16:43:03.765606+00:00
1.0,STARTUP,Official Company Website,https://scale.com,Scale AI,,2026-09-03T16:43:03.765634+00:00
1.0,STARTUP,Official Company Website,https://x.ai,xAI,,2026-09-03T16:43:03.765660+00:00
1.0,STARTUP,Official Company Website,https://deepmind.google,DeepMind,,2026-09-03T16:43:03.765690+00:00
1.0,STARTUP,Official Company Website,https://www.together.ai,Together AI,,2026-09-03T16:43:03.765718+00:00
1.0,STARTUP,Official Company Website,https://www.glean.com,Glean,,2026-09-03T16:43:03.765745+00:00
1.0,STARTUP,Official Company Website,https://www.adept.ai,Adept,,2026-09-03T16:43:03.765772+00:00
1.0,STARTUP,Official Company Website,https://character.ai,Character AI,,2026-09-03T16:43:03.765798+00:00
1.0,STARTUP,Official Company Website,https://pika.art,Pika Labs,,2026-09-03T16:43:03.765825+00:00
1.0,STARTUP,Official Company Website,https://replit.com,Replit,,2026-09-03T16:43:03.765856+00:00
1.0,STARTUP,Official Company Website,https://wandb.ai,Weights & Biases,,2026-09-03T16:43:03.765883+00:00
1.0,STARTUP,Official Company Website,https://openai.com,OpenAI,,2026-09-03T16:43:03.765911+00:00
1.0,STARTUP,Official Company Website,https://www.anthropic.com,Anthropic,,2026-09-03T16:43:03.765938+00:00
1.0,STARTUP,Official Company Website,https://www.perplexity.ai,Perplexity,,2026-09-03T16:43:03.765964+00:00
1.0,STARTUP,Official Company Website,https://cohere.com,Cohere,,2026-09-03T16:43:03.765991+00:00
1.0,STARTUP,Official Company Website,https://mistral.ai,Mistral AI,,2026-09-03T16:43:03.766017+00:00
1.0,STARTUP,Official Company Website,https://huggingface.co,Hugging Face,,2026-09-03T16:43:03.766044+00:00
1.0,STARTUP,Official Company Website,https://stability.ai,Stability AI,,2026-09-03T16:43:03.766070+00:00
1.0,STARTUP,Official Company Website,https://www.midjourney.com,Midjourney,,2026-09-03T16:43:03.766097+00:00
1.0,STARTUP,Official Company Website,https://runwayml.com,Runway,,2026-09-03T16:43:03.766123+00:00
1.0,STARTUP,Official Company Website,https://elevenlabs.io,ElevenLabs,,2026-09-03T16:43:03.766150+00:00
1.0,STARTUP,Official Company Website,https://scale.com,Scale AI,,2026-09-03T16:43:03.766176+00:00
1.0,STARTUP,Official Company Website,https://x.ai,xAI,,2026-09-03T16:43:03.766206+00:00
1.0,STARTUP,Official Company Website,https://deepmind.google,DeepMind,,2026-09-03T16:43:03.766234+00:00
1.0,STARTUP,Official Company Website,https://www.together.ai,Together AI,,2026-09-03T16:43:03.766263+00:00
1.0,STARTUP,Official Company Website,https://www.glean.com,Glean,,2026-09-03T16:43:03.766290+00:00
1.0,STARTUP,Official Company Website,https://www.adept.ai,Adept,,2026-09-03T16:43:03.766317+00:00
1.0,STARTUP,Official Company Website,https://character.ai,Character AI,,2026-09-03T16:43:03.766343+00:00
1.0,STARTUP,Official Company Website,https://pika.art,Pika Labs,,2026-09-03T16:43:03.766375+00:00
1.0,STARTUP,Official Company Website,https://replit.com,Replit,,2026-09-03T16:43:03.766403+00:00
1.0,STARTUP,Official Company Website,https://wandb.ai,Weights & Biases,,2026-09-03T16:43:03.766430+00:00
1.0,STARTUP,Official Company Website,https://openai.com,OpenAI,,2026-09-03T16:43:03.766456+00:00
1.0,STARTUP,Official Company Website,https://www.anthropic.com,Anthropic,,2026-09-03T16:43:03.766483+00:00
1.0,STARTUP,Official Company Website,https://www.perplexity.ai,Perplexity,,2026-09-03T16:43:03.766509+00:00
1.0,STARTUP,Official Company Website,https://cohere.com,Cohere,,2026-09-03T16:43:03.766536+00:00
1.0,STARTUP,Official Company Website,https://mistral.ai,Mistral AI,,2026-09-03T16:43:03.766562+00:00
1.0,STARTUP,Official Company Website,https://huggingface.co,Hugging Face,,2026-09-03T16:43:03.766589+00:00
1.0,STARTUP,Official Company Website,https://stability.ai,Stability AI,,2026-09-03T16:43:03.766616+00:00
1.0,STARTUP,Official Company Website,https://www.midjourney.com,Midjourney,,2026-09-03T16:43:03.766642+00:00
1.0,STARTUP,Official Company Website,https://runwayml.com,Runway,,2026-09-03T16:43:03.766668+00:00
1.0,STARTUP,Official Company Website,https://elevenlabs.io,ElevenLabs,,2026-09-03T16:43:03.766694+00:00
1.0,STARTUP,Official Company Website,https://scale.com,Scale AI,,2026-09-03T16:43:03.766721+00:00
1.0,STARTUP,Official Company Website,https://x.ai,xAI,,2026-09-03T16:43:03.766759+00:00
1.0,STARTUP,Official Company Website,https://deepmind.google,DeepMind,,2026-09-03T16:43:03.766788+00:00
1.0,STARTUP,Official Company Website,https://www.together.ai,Together AI,,2026-09-03T16:43:03.766814+00:00
1.0,STARTUP,Official Company Website,https://www.glean.com,Glean,,2026-09-03T16:43:03.766844+00:00
1.0,STARTUP,Official Company Website,https://www.adept.ai,Adept,,2026-09-03T16:43:03.766871+00:00
1.0,STARTUP,Official Company Website,https://character.ai,Character AI,,2026-09-03T16:43:03.766898+00:00
1.0,STARTUP,Official Company Website,https://pika.art,Pika Labs,,2026-09-03T16:43:03.766925+00:00
1.0,STARTUP,Official Company Website,https://replit.com,Replit,,2026-09-03T16:43:03.766951+00:00
1.0,STARTUP,Official Company Website,https://wandb.ai,Weights & Biases,,2026-09-03T16:43:03.766978+00:00
1.0,STARTUP,Official Company Website,https://openai.com,OpenAI,,2026-09-03T16:43:03.767004+00:00
1.0,STARTUP,Official Company Website,https://www.anthropic.com,Anthropic,,2026-09-03T16:43:03.767033+00:00
1.0,STARTUP,Official Company Website,https://www.perplexity.ai,Perplexity,,2026-09-03T16:43:03.767060+00:00
1.0,STARTUP,Official Company Website,https://cohere.com,Cohere,,2026-09-03T16:43:03.767087+00:00
1.0,STARTUP,Official Company Website,https://mistral.ai,Mistral AI,,2026-09-03T16:43:03.767113+00:00
1.0,STARTUP,Official Company Website,https://huggingface.co,Hugging Face,,2026-09-03T16:43:03.767139+00:00
1.0,STARTUP,Official Company Website,https://stability.ai,Stability AI,,2026-09-03T16:43:03.767166+00:00
1.0,STARTUP,Official Company Website,https://www.midjourney.com,Midjourney,,2026-09-03T16:43:03.767192+00:00
1.0,STARTUP,Official Company Website,https://runwayml.com,Runway,,2026-09-03T16:43:03.767218+00:00
1.0,STARTUP,Official Company Website,https://elevenlabs.io,ElevenLabs,,2026-09-03T16:43:03.767245+00:00
1.0,STARTUP,Official Company Website,https://scale.com,Scale AI,,2026-09-03T16:43:03.767272+00:00
1.0,STARTUP,Official Company Website,https://x.ai,xAI,,2026-09-03T16:43:03.767298+00:00
1.0,STARTUP,Official Company Website,https://deepmind.google,DeepMind,,2026-09-03T16:43:03.767325+00:00
1.0,STARTUP,Official Company Website,https://www.together.ai,Together AI,,2026-09-03T16:43:03.767351+00:00
1.0,STARTUP,Official Company Website,https://www.glean.com,Glean,,2026-09-03T16:43:03.767378+00:00
1.0,STARTUP,Official Company Website,https://www.adept.ai,Adept,,2026-09-03T16:43:03.767405+00:00
1.0,STARTUP,Official Company Website,https://character.ai,Character AI,,2026-09-03T16:43:03.767431+00:00
1.0,STARTUP,Official Company Website,https://pika.art,Pika Labs,,2026-09-03T16:43:03.767458+00:00
1.0,STARTUP,Official Company Website,https://replit.com,Replit,,2026-09-03T16:43:03.767485+00:00
1.0,STARTUP,Official Company Website,https://wandb.ai,Weights & Biases,,2026-09-03T16:43:03.767511+00:00
1.0,STARTUP,Official Company Website,https://openai.com,OpenAI,,2026-09-03T16:43:03.767538+00:00
1.0,STARTUP,Official Company Website,https://www.anthropic.com,Anthropic,,2026-09-03T16:43:03.767565+00:00
1.0,STARTUP,Official Company Website,https://www.perplexity.ai,Perplexity,,2026-09-03T16:43:03.767591+00:00
1.0,STARTUP,Official Company Website,https://cohere.com,Cohere,,2026-09-03T16:43:03.767617+00:00
1.0,STARTUP,Official Company Website,https://mistral.ai,Mistral AI,,2026-09-03T16:43:03.767644+00:00
1.0,STARTUP,Official Company Website,https://huggingface.co,Hugging Face,,2026-09-03T16:43:03.767670+00:00
1.0,STARTUP,Official Company Website,https://stability.ai,Stability AI,,2026-09-03T16:43:03.767696+00:00
1.0,STARTUP,Official Company Website,https://www.midjourney.com,Midjourney,,2026-09-03T16:43:03.767723+00:00
1.0,STARTUP,Official Company Website,https://runwayml.com,Runway,,2026-09-03T16:43:03.767749+00:00
1.0,STARTUP,Official Company Website,https://elevenlabs.io,ElevenLabs,,2026-09-03T16:43:03.767776+00:00
1.0,STARTUP,Official Company Website,https://scale.com,Scale AI,,2026-09-03T16:43:03.767803+00:00
1.0,STARTUP,Official Company Website,https://x.ai,xAI,,2026-09-03T16:43:03.767830+00:00
1.0,STARTUP,Official Company Website,https://deepmind.google,DeepMind,,2026-09-03T16:43:03.767860+00:00
1.0,STARTUP,Official Company Website,https://www.together.ai,Together AI,,2026-09-03T16:43:03.767889+00:00
1.0,STARTUP,Official Company Website,https://www.glean.com,Glean,,2026-09-03T16:43:03.767917+00:00
1.0,STARTUP,Official Company Website,https://www.adept.ai,Adept,,2026-09-03T16:43:03.767943+00:00
1.0,STARTUP,Official Company Website,https://character.ai,Character AI,,2026-09-03T16:43:03.767970+00:00
1.0,STARTUP,Official Company Website,https://pika.art,Pika Labs,,2026-09-03T16:43:03.767997+00:00
1.0,STARTUP,Official Company Website,https://replit.com,Replit,,2026-09-03T16:43:03.768023+00:00
1.0,STARTUP,Official Company Website,https://wandb.ai,Weights & Biases,,2026-09-03T16:43:03.768050+00:00
1.0,STARTUP,Official Company Website,https://openai.com,OpenAI,,2026-09-03T16:43:03.768076+00:00
1.0,STARTUP,Official Company Website,https://www.anthropic.com,Anthropic,,2026-09-03T16:43:03.768103+00:00
1.0,STARTUP,Official Company Website,https://www.perplexity.ai,Perplexity,,2026-09-03T16:43:03.768129+00:00
1.0,STARTUP,Official Company Website,https://cohere.com,Cohere,,2026-09-03T16:43:03.768155+00:00
1.0,STARTUP,Official Company Website,https://mistral.ai,Mistral AI,,2026-09-03T16:43:03.768181+00:00
1.0,STARTUP,Official Company Website,https://huggingface.co,Hugging Face,,2026-09-03T16:43:03.768208+00:00
1.0,STARTUP,Official Company Website,https://stability.ai,Stability AI,,2026-09-03T16:43:03.768234+00:00
1.0,STARTUP,Official Company Website,https://www.midjourney.com,Midjourney,,2026-09-03T16:43:03.768262+00:00
1.0,STARTUP,Official Company Website,https://runwayml.com,Runway,,2026-09-03T16:43:03.768289+00:00
1.0,STARTUP,Official Company Website,https://elevenlabs.io,ElevenLabs,,2026-09-03T16:43:03.768316+00:00
1.0,STARTUP,Official Company Website,https://scale.com,Scale AI,,2026-09-03T16:43:03.768343+00:00
1.0,STARTUP,Official Company Website,https://x.ai,xAI,,2026-09-03T16:43:03.768370+00:00
1.0,STARTUP,Official Company Website,https://deepmind.google,DeepMind,,2026-09-03T16:43:03.768396+00:00
1.0,STARTUP,Official Company Website,https://www.together.ai,Together AI,,2026-09-03T16:43:03.768423+00:00
1.0,STARTUP,Official Company Website,https://www.glean.com,Glean,,2026-09-03T16:43:03.768449+00:00
1.0,STARTUP,Official Company Website,https://www.adept.ai,Adept,,2026-09-03T16:43:03.768475+00:00
1.0,STARTUP,Official Company Website,https://character.ai,Character AI,,2026-09-03T16:43:03.768501+00:00
1.0,STARTUP,Official Company Website,https://pika.art,Pika Labs,,2026-09-03T16:43:03.768528+00:00
1.0,STARTUP,Official Company Website,https://replit.com,Replit,,2026-09-03T16:43:03.768555+00:00
1.0,STARTUP,Official Company Website,https://wandb.ai,Weights & Biases,,2026-09-03T16:43:03.768581+00:00
1.0,STARTUP,Official Company Website,https://openai.com,OpenAI,,2026-09-03T16:43:03.768608+00:00
1.0,STARTUP,Official Company Website,https://www.anthropic.com,Anthropic,,2026-09-03T16:43:03.768634+00:00
1.0,STARTUP,Official Company Website,https://www.perplexity.ai,Perplexity,,2026-09-03T16:43:03.768661+00:00
1.0,STARTUP,Official Company Website,https://cohere.com,Cohere,,2026-09-03T16:43:03.768687+00:00
1.0,STARTUP,Official Company Website,https://mistral.ai,Mistral AI,,2026-09-03T16:43:03.768714+00:00
